loan_id,snapshot_month,account_age_months,outstanding_balance_eur,days_past_due,utilization_pct,payment_ratio,missed_payments_3m,bureau_score,dti_pct,income_drop_flag,hardship_flag,default_next_3m
L001085,2025-09-01,31,23805.01,0,61.25,1.1183,0,713,29.39,0,0,0
L001086,2024-01-01,7,8351.02,0,53.55,0.9925,0,722,23.66,0,0,0
L001086,2024-02-01,8,7859.79,0,67.88,1.0069,0,725,23.66,0,0,0
L001086,2024-03-01,9,7368.55,0,42.68,1.0075,0,718,23.66,0,0,0
L001086,2024-04-01,10,6877.31,0,39.75,0.8529,0,700,23.66,0,0,0
L001086,2024-05-01,11,6386.08,0,72.25,1.0474,0,705,23.66,0,0,0
L001086,2024-06-01,12,5894.84,14,52.22,1.0534,0,726,23.66,0,0,0
L001086,2024-07-01,13,5403.6,0,17.04,0.9685,0,718,23.66,0,0,0
L001086,2024-08-01,14,4912.37,0,40.55,1.0342,0,715,23.66,0,0,0
L001086,2024-09-01,15,4421.13,0,40.62,1.0474,0,686,23.66,0,0,0
L001086,2024-10-01,16,3929.89,0,39.56,0.9459,0,718,23.66,0,0,0
L001086,2024-11-01,17,3438.66,0,35.41,0.9324,0,703,23.66,0,0,0
L001086,2024-12-01,18,2947.42,0,36.49,0.9974,0,679,23.66,0,1,0
L001086,2025-01-01,19,2456.18,0,43.81,1.009,0,710,23.66,0,0,0
L001086,2025-02-01,20,1964.95,0,58.05,1.0412,0,744,23.66,0,0,0
L001086,2025-03-01,21,1473.71,0,42.38,1.0683,0,689,23.66,0,0,0
L001086,2025-04-01,22,982.47,0,52.3,1.0826,0,672,23.66,0,0,0
L001086,2025-05-01,23,491.24,0,55.54,0.9669,0,705,23.66,0,0,0
L001086,2025-06-01,24,471.59,0,42.09,1.0101,0,714,23.66,0,0,0
L001086,2025-07-01,25,471.59,0,27.41,0.9616,0,694,23.66,0,0,0
L001086,2025-08-01,26,471.59,0,49.48,1.014,0,716,23.66,0,0,0
L001086,2025-09-01,27,471.59,0,43.12,1.0108,0,698,23.66,0,0,0
L001087,2024-01-01,15,20574.09,0,46.36,1.0592,0,717,31.75,0,0,0
L001087,2024-02-01,16,19950.63,26,51.99,0.8631,1,696,31.75,0,0,0
L001087,2024-03-01,17,19327.18,0,29.4,0.7807,1,690,31.75,0,0,0
L001087,2024-04-01,18,18703.72,0,45.83,0.911,1,664,31.75,0,0,0
L001087,2024-05-01,19,18080.26,0,64.42,0.9435,0,712,31.75,0,0,0
L001087,2024-06-01,20,17456.8,0,57.2,0.9511,0,705,31.75,0,0,0
L001087,2024-07-01,21,16833.35,0,64.27,1.0803,0,725,31.75,0,0,0
L001087,2024-08-01,22,16209.89,0,57.93,1.0636,0,702,31.75,0,0,0
L001087,2024-09-01,23,15586.43,0,79.91,0.9832,0,683,31.75,0,0,0
L001087,2024-10-01,24,14962.98,14,22.51,0.8856,0,709,31.75,0,0,0
L001087,2024-11-01,25,14339.52,0,63.22,1.0708,0,737,31.75,0,0,0
L001087,2024-12-01,26,13716.06,0,56.49,1.0791,0,718,31.75,0,0,0
L001087,2025-01-01,27,13092.6,10,26.07,0.9682,0,705,31.75,0,0,0
L001087,2025-02-01,28,12469.15,0,35.88,1.0396,0,700,31.75,0,0,0
L001087,2025-03-01,29,11845.69,0,38.02,0.985,0,681,31.75,0,0,0
L001087,2025-04-01,30,11222.23,0,23.25,1.1381,0,720,31.75,0,0,0
L001087,2025-05-01,31,10598.77,2,79.98,0.9891,0,724,31.75,0,0,0
L001087,2025-06-01,32,9975.32,0,48.57,1.0649,0,707,31.75,0,0,0
L001087,2025-07-01,33,9351.86,0,48.01,0.8173,0,697,31.75,1,0,0
L001087,2025-08-01,34,8728.4,0,51.1,0.9593,0,643,31.75,0,0,0
L001087,2025-09-01,35,8104.94,0,50.15,1.0618,0,679,31.75,0,0,0
L001088,2024-01-01,7,46340.28,0,44.56,1.1824,0,722,74.34,0,0,0
L001088,2024-02-01,8,45465.94,30,47.54,0.672,1,702,74.34,0,0,0
L001088,2024-03-01,9,44591.59,0,37.13,0.9221,1,700,74.34,0,0,0
L001088,2024-04-01,10,43717.25,0,41.43,0.9236,1,682,74.34,0,0,0
L001088,2024-05-01,11,42842.9,0,47.46,0.9906,0,672,74.34,0,0,0
L001088,2024-06-01,12,41968.56,0,73.67,0.8131,0,672,74.34,1,0,0
L001088,2024-07-01,13,41094.21,0,55.22,1.0223,0,698,74.34,0,0,0
L001088,2024-08-01,14,40219.87,12,46.55,0.835,0,716,74.34,0,0,0
L001088,2024-09-01,15,39345.52,0,32.19,1.0932,0,748,74.34,0,0,0
L001088,2024-10-01,16,38471.18,0,67.15,1.0665,0,727,74.34,0,0,0
L001088,2024-11-01,17,37596.83,0,52.68,1.1324,0,725,74.34,0,0,0
L001088,2024-12-01,18,36722.49,0,51.01,0.9902,0,706,74.34,0,0,0
L001088,2025-01-01,19,35848.14,0,64.94,0.935,0,718,74.34,0,0,0
L001088,2025-02-01,20,34973.8,0,43.62,1.1335,0,696,74.34,0,0,0
L001088,2025-03-01,21,34099.46,0,54.98,1.1169,0,731,74.34,0,0,0
L001088,2025-04-01,22,33225.11,0,51.59,0.9575,0,731,74.34,0,0,0
L001088,2025-05-01,23,32350.76,0,34.51,1.1451,0,767,74.34,0,0,0
L001088,2025-06-01,24,31476.42,0,29.58,1.0981,0,720,74.34,0,0,0
L001088,2025-07-01,25,30602.07,0,42.69,1.0753,0,735,74.34,0,0,0
L001088,2025-08-01,26,29727.73,0,55.44,0.9274,0,753,74.34,0,0,0
L001088,2025-09-01,27,28853.39,0,56.52,1.0639,0,733,74.34,0,0,0
L001089,2024-01-01,6,34202.75,0,34.44,1.1489,0,713,41.13,0,0,0
L001089,2024-02-01,7,33388.4,0,76.45,1.0089,0,705,41.13,0,0,0
L001089,2024-03-01,8,32574.05,0,40.7,1.0474,0,698,41.13,0,0,0
L001089,2024-04-01,9,31759.7,0,42.36,0.9636,0,712,41.13,0,0,0
L001089,2024-05-01,10,30945.35,0,30.68,1.0627,0,695,41.13,0,0,0
L001089,2024-06-01,11,30131.0,0,56.75,1.001,0,704,41.13,0,0,0
L001089,2024-07-01,12,29316.65,0,34.38,0.9043,0,720,41.13,0,0,0
L001089,2024-08-01,13,28502.29,0,51.26,0.9397,0,696,41.13,0,0,0
L001089,2024-09-01,14,27687.94,0,37.47,1.1222,0,734,41.13,0,0,0
L001089,2024-10-01,15,26873.59,28,42.63,0.7768,1,697,41.13,0,0,0
L001089,2024-11-01,16,26059.24,0,40.05,0.9145,1,699,41.13,0,0,0
L001089,2024-12-01,17,25244.89,30,29.86,0.6914,2,666,41.13,0,1,0
L001089,2025-01-01,18,24430.54,0,61.21,0.9072,1,695,41.13,0,0,0
L001089,2025-02-01,19,23616.19,0,40.43,0.8748,1,694,41.13,0,0,0
L001089,2025-03-01,20,22801.83,0,44.72,0.9688,0,732,41.13,0,0,0
L001089,2025-04-01,21,21987.48,0,38.84,0.9706,0,730,41.13,0,0,0
L001089,2025-05-01,22,21173.13,0,71.19,0.9473,0,696,41.13,0,0,0
L001089,2025-06-01,23,20358.78,0,64.0,0.9734,0,741,41.13,0,0,1
L001089,2025-07-01,24,19544.43,0,40.96,0.9746,0,718,41.13,0,0,0
L001089,2025-08-01,25,18730.08,0,39.02,1.0885,0,715,41.13,0,0,0
L001089,2025-09-01,26,17915.73,0,39.86,1.1173,0,724,41.13,0,0,0
L001090,2024-01-01,27,2882.62,0,30.91,1.0001,0,745,34.38,0,0,0
L001090,2024-02-01,28,3989.83,0,42.78,0.903,0,695,34.38,0,0,0
L001090,2024-03-01,29,2755.55,0,29.54,0.9216,0,719,34.38,0,0,0
L001090,2024-04-01,30,4745.37,0,50.88,1.0142,0,728,34.38,0,0,0
L001090,2024-05-01,31,2773.61,11,29.74,1.0398,0,705,34.38,0,0,0
L001090,2024-06-01,32,5294.7,0,56.77,0.9666,0,729,34.38,0,0,0
L001090,2024-07-01,33,6291.41,0,67.45,1.015,0,735,34.38,0,0,0
L001090,2024-08-01,34,2747.37,0,29.46,1.036,0,725,34.38,0,0,0
L001090,2024-09-01,35,4172.83,0,44.74,1.0684,0,710,34.38,0,0,0
L001090,2024-10-01,36,2618.73,0,28.08,1.0673,0,750,34.38,0,0,0
L001090,2024-11-01,37,5401.01,0,57.91,0.9889,0,724,34.38,0,0,0
L001090,2024-12-01,38,2751.37,0,29.5,0.9171,0,725,34.38,0,0,0
L001090,2025-01-01,39,2535.31,0,27.18,0.918,0,698,34.38,0,0,0
L001090,2025-02-01,40,5029.86,0,53.93,0.9947,0,700,34.38,0,0,0
L001090,2025-03-01,41,4879.6,0,52.32,1.0091,0,741,34.38,0,0,0
L001090,2025-04-01,42,3441.86,0,36.9,1.0277,0,711,34.38,0,0,0
L001090,2025-05-01,43,3335.89,0,35.77,0.9127,0,680,34.38,0,0,1
L001090,2025-06-01,44,4824.56,0,51.73,1.05,0,713,34.38,0,0,0
L001090,2025-07-01,45,3082.95,0,33.05,1.0076,0,721,34.38,0,0,0
L001090,2025-08-01,46,4133.19,0,44.31,1.078,0,728,34.38,0,0,0
L001090,2025-09-01,47,3945.65,0,42.3,0.9916,0,690,34.38,0,0,0
L001091,2024-01-01,8,1255.0,0,34.74,0.8814,0,711,25.93,1,0,1
L001091,2024-02-01,9,886.53,0,24.54,1.037,0,719,25.93,0,0,0
L001091,2024-03-01,10,2314.85,0,64.07,0.9317,0,735,25.93,0,0,0
L001091,2024-04-01,11,1969.97,0,54.52,0.9984,0,736,25.93,0,0,0
L001091,2024-05-01,12,1081.09,0,29.92,1.0622,0,727,25.93,0,0,0
L001091,2024-06-01,13,1505.2,0,41.66,0.9644,0,729,25.93,0,0,0
L001091,2024-07-01,14,610.7,0,16.9,0.9815,0,727,25.93,0,0,0
L001091,2024-08-01,15,2087.09,0,57.77,0.9698,0,702,25.93,0,0,0
L001091,2024-09-01,16,1614.9,0,44.7,1.0088,0,704,25.93,0,0,0
L001091,2024-10-01,17,1244.32,0,34.44,0.9889,0,732,25.93,0,0,1
L001091,2024-11-01,18,1213.25,0,33.58,1.0994,0,749,25.93,0,0,0
L001091,2024-12-01,19,1453.96,0,40.24,0.9685,0,735,25.93,0,0,0
L001091,2025-01-01,20,1940.97,0,53.72,1.2034,0,711,25.93,0,0,0
L001091,2025-02-01,21,916.75,0,25.37,1.0069,0,719,25.93,0,0,0
L001091,2025-03-01,22,1917.73,0,53.08,1.1019,0,700,25.93,0,0,0
L001091,2025-04-01,23,1778.73,0,49.23,0.9465,0,746,25.93,0,0,0
L001091,2025-05-01,24,1847.32,0,51.13,1.158,0,710,25.93,0,0,0
L001091,2025-06-01,25,2037.03,0,56.38,1.0418,0,702,25.93,0,0,0
L001091,2025-07-01,26,1506.91,0,41.71,0.9802,0,732,25.93,0,0,0
L001091,2025-08-01,27,1181.42,0,32.7,1.1858,0,742,25.93,0,0,0
L001091,2025-09-01,28,968.65,0,26.81,1.0701,0,725,25.93,0,0,0
L001092,2024-01-01,36,29495.97,0,64.44,0.9852,0,709,43.37,0,0,0
L001092,2024-02-01,37,28676.64,0,29.43,1.0999,0,749,43.37,0,0,0
L001092,2024-03-01,38,27857.31,0,54.58,1.1152,0,717,43.37,0,0,0
L001092,2024-04-01,39,27037.97,0,41.83,0.9395,0,726,43.37,0,0,0
L001092,2024-05-01,40,26218.64,0,51.75,1.047,0,717,43.37,0,0,0
L001092,2024-06-01,41,25399.31,0,31.09,1.0664,0,696,43.37,0,0,0
L001092,2024-07-01,42,24579.97,0,60.96,0.9871,0,711,43.37,0,0,0
L001092,2024-08-01,43,23760.64,0,38.77,0.8923,0,703,43.37,0,0,0
L001092,2024-09-01,44,22941.31,0,57.14,1.0897,0,686,43.37,0,0,0
L001092,2024-10-01,45,22121.98,0,53.16,0.8939,0,732,43.37,0,0,0
L001092,2024-11-01,46,21302.65,0,21.98,1.0695,0,676,43.37,0,0,0
L001092,2024-12-01,47,20483.31,0,56.19,0.9965,0,759,43.37,0,0,0
L001092,2025-01-01,48,19663.98,0,57.44,1.1585,0,694,43.37,0,0,0
L001092,2025-02-01,49,18844.65,30,45.36,0.7332,1,717,43.37,0,0,0
L001092,2025-03-01,50,18025.32,0,49.54,1.0401,1,714,43.37,0,0,0
L001092,2025-04-01,51,17205.98,0,59.7,0.9793,1,712,43.37,0,0,0
L001092,2025-05-01,52,16386.65,0,72.43,0.9704,0,708,43.37,0,0,0
L001092,2025-06-01,53,15567.32,0,52.78,1.0821,0,686,43.37,0,0,0
L001092,2025-07-01,54,14747.99,0,35.79,1.039,0,669,43.37,0,0,1
L001092,2025-08-01,55,13928.65,0,45.33,0.9022,0,716,43.37,0,0,0
L001092,2025-09-01,56,13109.32,0,48.69,0.9638,0,685,43.37,0,0,0
L001093,2024-01-01,25,3542.31,0,60.68,1.0371,0,687,37.56,0,0,0
L001093,2024-02-01,26,3836.44,0,65.72,1.0049,0,723,37.56,0,0,0
L001093,2024-03-01,27,3556.98,90,60.94,0.331,1,671,37.56,0,1,0
L001093,2024-04-01,28,2551.15,0,43.7,1.1214,1,668,37.56,0,0,0
L001093,2024-05-01,29,3424.0,0,58.66,0.8276,1,700,37.56,0,0,0
L001093,2024-06-01,30,3103.7,0,53.17,0.9032,0,680,37.56,0,0,0
L001093,2024-07-01,31,2956.64,30,50.65,0.8273,1,690,37.56,0,0,0
L001093,2024-08-01,32,2503.09,0,42.88,1.0801,1,687,37.56,0,0,0
L001093,2024-09-01,33,1826.48,0,31.29,0.9243,1,692,37.56,0,0,0
L001093,2024-10-01,34,3082.11,30,52.8,0.6925,1,661,37.56,0,0,0
L001093,2024-11-01,35,3289.42,0,56.35,0.944,1,674,37.56,0,0,0
L001093,2024-12-01,36,3306.23,0,56.64,0.8361,1,676,37.56,0,0,1
L001093,2025-01-01,37,3620.37,0,62.02,1.0253,0,739,37.56,0,0,0
L001093,2025-02-01,38,2201.84,0,37.72,0.9358,0,683,37.56,0,0,0
L001093,2025-03-01,39,1758.72,0,30.13,1.0849,0,702,37.56,0,0,0
L001093,2025-04-01,40,2643.65,0,45.29,0.9103,0,724,37.56,0,0,0
L001093,2025-05-01,41,2531.41,0,43.37,1.0491,0,701,37.56,0,0,0
L001093,2025-06-01,42,2420.25,0,41.46,1.1234,0,699,37.56,0,0,1
L001093,2025-07-01,43,2301.64,0,39.43,1.0475,0,732,37.56,0,0,0
L001093,2025-08-01,44,1913.83,0,32.79,1.1848,0,696,37.56,0,0,0
L001093,2025-09-01,45,3357.58,0,57.52,1.0131,0,704,37.56,0,0,0
L001094,2024-01-01,37,262430.04,0,28.53,1.0589,0,730,73.13,0,0,0
L001094,2024-02-01,38,261137.28,0,27.24,1.0246,0,779,73.13,0,0,0
L001094,2024-03-01,39,259844.53,0,17.24,1.047,0,747,73.13,0,0,0
L001094,2024-04-01,40,258551.77,0,25.08,1.0288,0,777,73.13,0,0,0
L001094,2024-05-01,41,257259.01,0,34.15,1.0614,0,739,73.13,0,0,0
L001094,2024-06-01,42,255966.25,0,39.41,1.0001,0,771,73.13,0,0,1
L001094,2024-07-01,43,254673.49,0,33.53,1.1714,0,773,73.13,0,0,0
L001094,2024-08-01,44,253380.73,0,17.17,1.0251,0,752,73.13,0,0,0
L001094,2024-09-01,45,252087.97,0,31.42,1.1243,0,784,73.13,0,0,0
L001094,2024-10-01,46,250795.21,0,45.24,0.9231,0,757,73.13,0,0,0
L001094,2024-11-01,47,249502.45,0,28.16,1.0562,0,762,73.13,0,0,0
L001094,2024-12-01,48,248209.7,0,20.92,1.0108,0,792,73.13,0,0,0
L001094,2025-01-01,49,246916.94,0,30.87,1.2003,0,726,73.13,0,0,0
L001094,2025-02-01,50,245624.18,0,28.9,1.0005,0,794,73.13,0,0,0
L001094,2025-03-01,51,244331.42,0,4.46,0.9599,0,779,73.13,0,0,0
L001094,2025-04-01,52,243038.66,0,54.49,1.0565,0,737,73.13,0,0,1
L001094,2025-05-01,53,241745.9,0,27.2,1.0179,0,776,73.13,0,0,0
L001094,2025-06-01,54,240453.14,0,22.0,0.8139,0,769,73.13,0,0,0
L001094,2025-07-01,55,239160.38,0,47.01,1.0616,0,749,73.13,0,0,0
L001094,2025-08-01,56,237867.63,0,33.35,1.1003,0,794,73.13,0,0,0
L001094,2025-09-01,57,236574.87,0,24.76,0.969,0,727,73.13,0,0,0
L001095,2024-01-01,12,155832.78,0,30.87,1.1884,0,705,49.57,0,0,0
L001095,2024-02-01,13,155149.31,0,58.69,0.9428,0,695,49.57,0,0,0
L001095,2024-03-01,14,154465.83,0,28.4,1.0809,0,696,49.57,0,0,0
L001095,2024-04-01,15,153782.35,0,49.87,1.0551,0,705,49.57,0,0,0
L001095,2024-05-01,16,153098.88,0,58.6,0.7798,0,656,49.57,1,0,0
L001095,2024-06-01,17,152415.4,22,55.61,0.7894,1,673,49.57,0,0,0
L001095,2024-07-01,18,151731.92,0,55.3,0.8314,1,687,49.57,0,0,0
L001095,2024-08-01,19,151048.44,0,56.29,0.986,1,672,49.57,0,0,0
L001095,2024-09-01,20,150364.97,0,41.32,1.1026,0,722,49.57,0,0,0
L001095,2024-10-01,21,149681.49,0,45.81,1.0604,0,712,49.57,0,0,0
L001095,2024-11-01,22,148998.01,0,52.06,1.0444,0,675,49.57,0,0,0
L001095,2024-12-01,23,148314.54,0,64.41,1.0856,0,693,49.57,0,0,0
L001095,2025-01-01,24,147631.06,0,44.94,1.044,0,731,49.57,0,0,0
L001095,2025-02-01,25,146947.58,0,70.02,0.8411,0,675,49.57,0,1,0
L001095,2025-03-01,26,146264.1,0,28.48,1.0627,0,684,49.57,0,0,0
L001095,2025-04-01,27,145580.63,0,68.98,1.0812,0,691,49.57,0,0,0
L001095,2025-05-01,28,144897.15,0,69.34,0.8445,0,656,49.57,1,0,0
L001095,2025-06-01,29,144213.67,0,38.53,0.9582,0,696,49.57,0,0,0
L001095,2025-07-01,30,143530.2,0,45.98,1.0017,0,688,49.57,0,0,0
L001095,2025-08-01,31,142846.72,0,55.9,1.0272,0,661,49.57,0,0,0
L001095,2025-09-01,32,142163.24,0,47.75,1.0209,0,696,49.57,0,0,0
L001096,2024-01-01,18,8030.98,0,40.3,1.1245,0,761,25.59,0,0,0
L001096,2024-02-01,19,7839.77,0,40.21,0.9665,0,747,25.59,0,0,0
L001096,2024-03-01,20,7648.55,0,34.38,0.9963,0,693,25.59,0,0,0
L001096,2024-04-01,21,7457.34,0,38.56,0.869,0,768,25.59,0,0,0
L001096,2024-05-01,22,7266.13,0,51.48,0.9484,0,721,25.59,0,0,0
L001096,2024-06-01,23,7074.91,0,38.11,1.0038,0,759,25.59,0,0,0
L001096,2024-07-01,24,6883.7,0,56.27,0.997,0,720,25.59,0,0,0
L001096,2024-08-01,25,6692.48,0,42.42,0.9306,0,733,25.59,0,0,0
L001096,2024-09-01,26,6501.27,0,30.75,1.0204,0,755,25.59,0,0,0
L001096,2024-10-01,27,6310.06,0,31.69,0.9698,0,715,25.59,0,0,0
L001096,2024-11-01,28,6118.84,0,31.58,1.0715,0,714,25.59,0,0,0
L001096,2024-12-01,29,5927.63,0,51.27,0.863,0,734,25.59,0,0,0
L001096,2025-01-01,30,5736.41,0,58.85,1.018,0,742,25.59,0,0,0
L001096,2025-02-01,31,5545.2,0,54.32,1.0717,0,727,25.59,0,0,0
L001096,2025-03-01,32,5353.99,0,37.93,1.0168,0,724,25.59,0,0,0
L001096,2025-04-01,33,5162.77,0,63.28,0.9465,0,714,25.59,0,0,0
L001096,2025-05-01,34,4971.56,0,38.85,1.0055,0,729,25.59,0,0,0
L001096,2025-06-01,35,4780.35,0,52.07,1.1029,0,667,25.59,0,0,0
L001096,2025-07-01,36,4589.13,0,26.81,0.9872,0,687,25.59,0,0,0
L001096,2025-08-01,37,4397.92,0,38.32,0.9978,0,702,25.59,0,0,0
L001096,2025-09-01,38,4206.7,0,41.92,1.1099,0,699,25.59,0,0,0
L001097,2024-01-01,30,4659.76,0,48.69,1.1238,0,658,25.37,0,0,0
L001097,2024-02-01,31,4504.43,0,32.04,1.1301,0,703,25.37,0,0,0
L001097,2024-03-01,32,4349.11,0,61.38,0.9959,0,655,25.37,0,0,0
L001097,2024-04-01,33,4193.78,0,83.23,0.9694,0,693,25.37,0,0,0
L001097,2024-05-01,34,4038.46,90,83.26,0.3922,1,614,25.37,0,1,1
L001097,2024-06-01,35,3883.13,0,63.1,0.9598,1,676,25.37,0,0,0
L001097,2024-07-01,36,3727.81,0,43.75,1.0299,1,628,25.37,0,0,0
L001097,2024-08-01,37,3572.48,0,43.73,0.9729,0,676,25.37,0,0,0
L001097,2024-09-01,38,3417.16,0,62.73,1.0095,0,695,25.37,0,0,0
L001097,2024-10-01,39,3261.83,0,66.84,1.1369,0,662,25.37,0,0,0
L001097,2024-11-01,40,3106.51,0,60.11,0.8557,0,695,25.37,0,0,0
L001097,2024-12-01,41,2951.18,0,63.7,0.9883,0,701,25.37,0,0,0
L001097,2025-01-01,42,2795.86,0,77.18,1.1339,0,703,25.37,0,0,0
L001097,2025-02-01,43,2640.53,0,65.77,1.0269,0,670,25.37,0,0,0
L001097,2025-03-01,44,2485.21,0,48.1,1.0519,0,690,25.37,0,0,0
L001097,2025-04-01,45,2329.88,0,75.27,0.9463,0,690,25.37,0,0,1
L001097,2025-05-01,46,2174.55,0,49.11,1.016,0,676,25.37,0,0,0
L001097,2025-06-01,47,2019.23,0,66.82,1.0972,0,711,25.37,0,0,0
L001097,2025-07-01,48,1863.9,0,36.25,1.157,0,681,25.37,0,0,0
L001097,2025-08-01,49,1708.58,0,34.83,1.0002,0,711,25.37,0,0,0
L001097,2025-09-01,50,1553.25,0,67.5,1.0384,0,695,25.37,0,0,0
L001098,2024-01-01,3,7713.69,0,44.8,1.1755,0,738,31.93,0,0,0
L001098,2024-02-01,4,8439.6,0,49.01,0.9868,0,720,31.93,0,0,0
L001098,2024-03-01,5,12033.52,0,69.89,1.1001,0,732,31.93,0,0,0
L001098,2024-04-01,6,4686.73,0,27.22,1.0478,0,705,31.93,0,0,0
L001098,2024-05-01,7,10145.23,0,58.92,1.0413,0,715,31.93,0,0,0
L001098,2024-06-01,8,9337.62,0,54.23,1.1232,0,712,31.93,0,0,0
L001098,2024-07-01,9,6386.96,6,37.09,1.1195,0,732,31.93,0,0,0
L001098,2024-08-01,10,7375.67,0,42.84,1.1187,0,744,31.93,0,0,0
L001098,2024-09-01,11,6014.05,0,34.93,0.8981,0,738,31.93,0,0,0
L001098,2024-10-01,12,5421.09,0,31.48,0.9741,0,707,31.93,0,0,0
L001098,2024-11-01,13,4445.81,0,25.82,1.2146,0,723,31.93,0,0,0
L001098,2024-12-01,14,7426.41,0,43.13,0.991,0,739,31.93,0,0,0
L001098,2025-01-01,15,6173.36,0,35.85,0.9571,0,716,31.93,0,0,0
L001098,2025-02-01,16,8108.61,0,47.09,1.0347,0,730,31.93,0,0,0
L001098,2025-03-01,17,10150.31,0,58.95,1.0335,0,707,31.93,0,0,0
L001098,2025-04-01,18,4361.38,0,25.33,1.0492,0,710,31.93,0,0,0
L001098,2025-05-01,19,9190.12,0,53.37,1.0377,0,658,31.93,0,0,0
L001098,2025-06-01,20,4125.3,0,23.96,0.9857,0,715,31.93,0,0,0
L001098,2025-07-01,21,5033.49,0,29.23,0.877,0,691,31.93,0,0,0
L001098,2025-08-01,22,5248.74,0,30.48,1.0941,0,742,31.93,0,0,0
L001098,2025-09-01,23,7341.51,0,42.64,1.0718,0,728,31.93,0,0,0
L001099,2024-01-01,12,3230.72,0,27.26,1.0568,0,743,24.6,0,0,0
L001099,2024-02-01,13,4619.8,14,38.98,0.9227,0,774,24.6,0,0,0
L001099,2024-03-01,14,3373.51,0,28.47,1.0015,0,744,24.6,0,0,0
L001099,2024-04-01,15,5380.15,0,45.4,1.0763,0,720,24.6,0,0,0
L001099,2024-05-01,16,2098.86,0,17.71,1.0335,0,717,24.6,0,0,0
L001099,2024-06-01,17,4351.21,0,36.72,0.9122,0,815,24.6,0,0,1
L001099,2024-07-01,18,2963.53,0,25.01,0.9026,0,735,24.6,0,0,0
L001099,2024-08-01,19,2777.92,0,23.44,1.25,0,770,24.6,0,0,0
L001099,2024-09-01,20,4518.34,0,38.13,1.0439,0,781,24.6,0,0,0
L001099,2024-10-01,21,4304.74,0,36.32,1.0491,0,758,24.6,0,0,0
L001099,2024-11-01,22,370.34,0,3.12,0.893,0,763,24.6,0,0,0
L001099,2024-12-01,23,4071.75,0,34.36,0.9128,0,759,24.6,0,0,0
L001099,2025-01-01,24,3987.32,0,33.65,1.1622,0,753,24.6,0,0,0
L001099,2025-02-01,25,1911.44,0,16.13,0.9468,0,738,24.6,0,0,0
L001099,2025-03-01,26,3259.09,0,27.5,0.9481,0,787,24.6,0,0,0
L001099,2025-04-01,27,4291.89,0,36.22,0.9413,0,789,24.6,0,0,0
L001099,2025-05-01,28,5737.55,0,48.41,1.0865,0,745,24.6,0,0,0
L001099,2025-06-01,29,4451.25,0,37.56,0.9681,0,762,24.6,0,0,0
L001099,2025-07-01,30,4961.67,0,41.87,0.9604,0,761,24.6,0,0,0
L001099,2025-08-01,31,2838.89,0,23.95,1.0951,0,777,24.6,0,0,0
L001099,2025-09-01,32,3732.23,0,31.49,1.0096,0,781,24.6,0,0,0
L001100,2024-01-01,16,5027.27,8,32.55,0.9415,0,754,33.08,0,0,0
L001100,2024-02-01,17,8377.04,0,54.25,1.1148,0,735,33.08,0,0,1
L001100,2024-03-01,18,5140.79,0,33.29,1.0882,0,795,33.08,0,0,0
L001100,2024-04-01,19,5238.74,0,33.92,1.069,0,724,33.08,0,0,0
L001100,2024-05-01,20,2536.54,0,16.43,0.9734,0,777,33.08,0,0,0
L001100,2024-06-01,21,7548.08,0,48.88,0.9284,0,772,33.08,0,0,0
L001100,2024-07-01,22,6432.29,0,41.65,1.032,0,791,33.08,0,0,0
L001100,2024-08-01,23,2353.77,0,15.24,0.9475,0,762,33.08,0,0,0
L001100,2024-09-01,24,5889.65,0,38.14,1.0131,0,753,33.08,0,0,0
L001100,2024-10-01,25,5657.57,0,36.64,1.038,0,761,33.08,0,0,0
L001100,2024-11-01,26,5324.18,0,34.48,1.0461,0,775,33.08,0,0,0
L001100,2024-12-01,27,4968.62,0,32.17,1.1099,0,774,33.08,0,0,1
L001100,2025-01-01,28,5831.58,0,37.76,0.9993,0,765,33.08,0,0,0
L001100,2025-02-01,29,6275.65,0,40.64,0.9349,0,738,33.08,0,0,0
L001100,2025-03-01,30,4784.22,0,30.98,0.7958,0,769,33.08,0,0,0
L001100,2025-04-01,31,7643.52,0,49.5,1.0686,0,733,33.08,0,0,0
L001100,2025-05-01,32,3214.45,0,20.82,1.0241,0,744,33.08,0,0,0
L001100,2025-06-01,33,2889.13,0,18.71,0.9206,0,765,33.08,0,0,0
L001100,2025-07-01,34,5580.67,0,36.14,0.9924,0,774,33.08,0,0,0
L001100,2025-08-01,35,7858.16,0,50.89,0.9454,0,744,33.08,0,0,0
L001100,2025-09-01,36,5032.62,0,32.59,0.8623,0,769,33.08,0,0,0
L001101,2024-01-01,4,43720.91,0,1,1.0871,0,747,81.01,0,0,0
L001101,2024-02-01,5,42354.63,0,48.41,0.9631,0,744,81.01,0,0,0
L001101,2024-03-01,6,40988.35,0,62.6,0.9226,0,721,81.01,1,0,1
L001101,2024-04-01,7,39622.07,0,25.58,1.1285,0,751,81.01,0,0,0
L001101,2024-05-01,8,38255.79,0,42.16,1.0554,0,752,81.01,0,0,0
L001101,2024-06-01,9,36889.51,0,50.43,1.0455,0,792,81.01,0,0,0
L001101,2024-07-01,10,35523.24,0,53.86,1.139,0,757,81.01,0,0,0
L001101,2024-08-01,11,34156.96,0,29.43,1.0437,0,737,81.01,0,0,0
